"Comas";"Ile";"TrancheAge";"Sexe";"CSP";"StatutMarital";"StatutOccupation";"StatutMaritalFreq";"AgeMin";"AgeMax"
"Kauehi";"Aratika";"30 - 39 ans";"Homme";"Artisans, commerçants et chefs d'entreprise";"Célibataire";"Non renseigné";0,0714285714285714;30;39
"Kauehi";"Aratika";"30 - 39 ans";"Homme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,214285714285714;30;39
"Kauehi";"Aratika";"30 - 39 ans";"Homme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,285714285714286;30;39
"Kauehi";"Aratika";"30 - 39 ans";"Homme";"Professions intermédiaires";"Célibataire";"Propriétaire du sol et du logement";0,0714285714285714;30;39
"Kauehi";"Aratika";"30 - 39 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,285714285714286;30;39
"Kauehi";"Aratika";"40 - 49 ans";"Femme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,25;40;49
"Kauehi";"Aratika";"40 - 49 ans";"Femme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,416666666666667;40;49
"Kauehi";"Aratika";"40 - 49 ans";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,333333333333333;40;49
"Kauehi";"Aratika";"40 - 49 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,1875;40;49
"Kauehi";"Aratika";"40 - 49 ans";"Homme";"Ouvriers";"Célibataire";"Non renseigné";0,3125;40;49
"Kauehi";"Aratika";"40 - 49 ans";"Homme";"Sans emploi";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";0,5;40;49
"Kauehi";"Aratika";"50 - 59 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Logé gratuitement (parents, amis, employeurs)";0,125;50;59
"Kauehi";"Aratika";"50 - 59 ans";"Femme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,125;50;59
"Kauehi";"Aratika";"50 - 59 ans";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,75;50;59
"Kauehi";"Aratika";"50 - 59 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,25;50;59
"Kauehi";"Aratika";"50 - 59 ans";"Homme";"Ouvriers";"Marié(e)";"Propriétaire du sol et du logement";0,1875;50;59
"Kauehi";"Aratika";"50 - 59 ans";"Homme";"Professions intermédiaires";"Célibataire";"Propriétaire du logement et terrain pris en location";0,0625;50;59
"Kauehi";"Aratika";"50 - 59 ans";"Homme";"Sans emploi";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";0,5;50;59
"Kauehi";"Aratika";"60 ans +";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";1;60;150
"Kauehi";"Aratika";"60 ans +";"Homme";"Agriculteurs exploitants";"Marié(e)";"Propriétaire du sol et du logement";0,0714285714285714;60;150
"Kauehi";"Aratika";"60 ans +";"Homme";"Cadres et professions intellectuelles supérieures";"Marié(e)";"Propriétaire du sol et du logement";0,0714285714285714;60;150
"Kauehi";"Aratika";"60 ans +";"Homme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,857142857142857;60;150
"Kauehi";"Kauehi";"0 - 13 ans";"Femme";"Sans emploi";"Non concerné";"Propriétaire du sol et du logement";1;0;13
"Kauehi";"Kauehi";"0 - 13 ans";"Homme";"Sans emploi";"Non concerné";"Propriétaire du sol et du logement";1;0;13
"Kauehi";"Kauehi";"14 - 19 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";1;14;19
"Kauehi";"Kauehi";"14 - 19 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,0952380952380952;14;19
"Kauehi";"Kauehi";"14 - 19 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,904761904761905;14;19
"Kauehi";"Kauehi";"20 - 29 ans";"Femme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,08;20;29
"Kauehi";"Kauehi";"20 - 29 ans";"Femme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,04;20;29
"Kauehi";"Kauehi";"20 - 29 ans";"Femme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,08;20;29
"Kauehi";"Kauehi";"20 - 29 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,8;20;29
"Kauehi";"Kauehi";"20 - 29 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,0434782608695652;20;29
"Kauehi";"Kauehi";"20 - 29 ans";"Homme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,0434782608695652;20;29
"Kauehi";"Kauehi";"20 - 29 ans";"Homme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,173913043478261;20;29
"Kauehi";"Kauehi";"20 - 29 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,739130434782609;20;29
"Kauehi";"Kauehi";"30 - 39 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Célibataire";"Propriétaire du sol et du logement";0,0714285714285714;30;39
"Kauehi";"Kauehi";"30 - 39 ans";"Femme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,285714285714286;30;39
"Kauehi";"Kauehi";"30 - 39 ans";"Femme";"Ouvriers";"Marié(e)";"Propriétaire du sol et du logement";0,142857142857143;30;39
"Kauehi";"Kauehi";"30 - 39 ans";"Femme";"Professions intermédiaires";"Célibataire";"Propriétaire du sol et du logement";0,0714285714285714;30;39
"Kauehi";"Kauehi";"30 - 39 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,428571428571429;30;39
"Kauehi";"Kauehi";"30 - 39 ans";"Homme";"Artisans, commerçants et chefs d'entreprise";"Célibataire";"Propriétaire du sol et du logement";0,05;30;39
"Kauehi";"Kauehi";"30 - 39 ans";"Homme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,05;30;39
"Kauehi";"Kauehi";"30 - 39 ans";"Homme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,15;30;39
"Kauehi";"Kauehi";"30 - 39 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,75;30;39
"Kauehi";"Kauehi";"40 - 49 ans";"Femme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,166666666666667;40;49
"Kauehi";"Kauehi";"40 - 49 ans";"Femme";"Ouvriers";"Marié(e)";"Propriétaire du sol et du logement";0,0833333333333333;40;49
"Kauehi";"Kauehi";"40 - 49 ans";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,75;40;49
"Kauehi";"Kauehi";"40 - 49 ans";"Homme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,133333333333333;40;49
"Kauehi";"Kauehi";"40 - 49 ans";"Homme";"Ouvriers";"Marié(e)";"Propriétaire du sol et du logement";0,133333333333333;40;49
"Kauehi";"Kauehi";"40 - 49 ans";"Homme";"Professions intermédiaires";"Célibataire";"Propriétaire du sol et du logement";0,133333333333333;40;49
"Kauehi";"Kauehi";"40 - 49 ans";"Homme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,6;40;49
"Kauehi";"Kauehi";"50 - 59 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Divorcée";"Propriétaire du sol et du logement";0,0625;50;59
"Kauehi";"Kauehi";"50 - 59 ans";"Femme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,0625;50;59
"Kauehi";"Kauehi";"50 - 59 ans";"Femme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,0625;50;59
"Kauehi";"Kauehi";"50 - 59 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,8125;50;59
"Kauehi";"Kauehi";"50 - 59 ans";"Homme";"Agriculteurs exploitants";"Marié(e)";"Propriétaire du sol et du logement";0,0714285714285714;50;59
"Kauehi";"Kauehi";"50 - 59 ans";"Homme";"Artisans, commerçants et chefs d'entreprise";"Divorcée";"Propriétaire du sol et du logement";0,0714285714285714;50;59
"Kauehi";"Kauehi";"50 - 59 ans";"Homme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,0714285714285714;50;59
"Kauehi";"Kauehi";"50 - 59 ans";"Homme";"Ouvriers";"Marié(e)";"Propriétaire du sol et du logement";0,214285714285714;50;59
"Kauehi";"Kauehi";"50 - 59 ans";"Homme";"Professions intermédiaires";"Divorcée";"Propriétaire du sol et du logement";0,0714285714285714;50;59
"Kauehi";"Kauehi";"50 - 59 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,5;50;59
"Kauehi";"Kauehi";"60 ans +";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";1;60;150
"Kauehi";"Kauehi";"60 ans +";"Homme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";1;60;150
"Kauehi";"Raraka";"0 - 13 ans";"Femme";"Sans emploi";"Non concerné";"Propriétaire du sol et du logement";1;0;13
"Kauehi";"Raraka";"0 - 13 ans";"Homme";"Sans emploi";"Non concerné";"Propriétaire du sol et du logement";1;0;13
"Kauehi";"Raraka";"14 - 19 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";1;14;19
"Kauehi";"Raraka";"14 - 19 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,25;14;19
"Kauehi";"Raraka";"14 - 19 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,75;14;19
"Kauehi";"Raraka";"20 - 29 ans";"Femme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,384615384615385;20;29
"Kauehi";"Raraka";"20 - 29 ans";"Femme";"Employés";"Marié(e)";"Logé gratuitement (parents, amis, employeurs)";0,0769230769230769;20;29
"Kauehi";"Raraka";"20 - 29 ans";"Femme";"Ouvriers";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";0,153846153846154;20;29
"Kauehi";"Raraka";"20 - 29 ans";"Femme";"Professions intermédiaires";"Célibataire";"Propriétaire du sol et du logement";0,0769230769230769;20;29
"Kauehi";"Raraka";"20 - 29 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,307692307692308;20;29
"Kauehi";"Raraka";"20 - 29 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,6;20;29
"Kauehi";"Raraka";"20 - 29 ans";"Homme";"Professions intermédiaires";"Célibataire";"Propriétaire du sol et du logement";0,2;20;29
"Kauehi";"Raraka";"20 - 29 ans";"Homme";"Sans emploi";"Marié(e)";"Logé gratuitement (parents, amis, employeurs)";0,2;20;29
"Kauehi";"Raraka";"30 - 39 ans";"Femme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,4;30;39
"Kauehi";"Raraka";"30 - 39 ans";"Femme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,2;30;39
"Kauehi";"Raraka";"30 - 39 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,4;30;39
"Kauehi";"Raraka";"30 - 39 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,866666666666667;30;39
"Kauehi";"Raraka";"30 - 39 ans";"Homme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Propriétaire du sol et du logement";0,0666666666666667;30;39
"Kauehi";"Raraka";"30 - 39 ans";"Homme";"Professions intermédiaires";"Célibataire";"Propriétaire du sol et du logement";0,0666666666666667;30;39
"Kauehi";"Raraka";"40 - 49 ans";"Femme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";1;40;49
"Kauehi";"Raraka";"40 - 49 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,8;40;49
"Kauehi";"Raraka";"40 - 49 ans";"Homme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,2;40;49
"Kauehi";"Raraka";"50 - 59 ans";"Femme";"Agriculteurs exploitants";"Marié(e)";"Propriétaire du sol et du logement";0,444444444444444;50;59
"Kauehi";"Raraka";"50 - 59 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Propriétaire du sol et du logement";0,111111111111111;50;59
"Kauehi";"Raraka";"50 - 59 ans";"Femme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,111111111111111;50;59
"Kauehi";"Raraka";"50 - 59 ans";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,333333333333333;50;59
"Kauehi";"Raraka";"50 - 59 ans";"Homme";"Agriculteurs exploitants";"Marié(e)";"Propriétaire du sol et du logement";0,166666666666667;50;59
"Kauehi";"Raraka";"50 - 59 ans";"Homme";"Cadres et professions intellectuelles supérieures";"Marié(e)";"Propriétaire du sol et du logement";0,166666666666667;50;59
"Kauehi";"Raraka";"50 - 59 ans";"Homme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,166666666666667;50;59
"Kauehi";"Raraka";"50 - 59 ans";"Homme";"Ouvriers";"Marié(e)";"Logé gratuitement (parents, amis, employeurs)";0,333333333333333;50;59
"Kauehi";"Raraka";"50 - 59 ans";"Homme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,166666666666667;50;59
"Kauehi";"Raraka";"60 ans +";"Femme";"Agriculteurs exploitants";"Marié(e)";"Propriétaire du sol et du logement";0,5;60;150
"Kauehi";"Raraka";"60 ans +";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,5;60;150
"Kauehi";"Raraka";"60 ans +";"Homme";"Agriculteurs exploitants";"Marié(e)";"Propriétaire du sol et du logement";0,5;60;150
"Kauehi";"Raraka";"60 ans +";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,5;60;150
"Kauehi";"Raraka";;"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";1;;150
"Kauehi";"Taiaro";"30 - 39 ans";"Femme";"Agriculteurs exploitants";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";1;30;39
"Kauehi";"Taiaro";"30 - 39 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";1;30;39
"Kauehi";"Taiaro";"40 - 49 ans";"Femme";"Agriculteurs exploitants";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";1;40;49
"Kauehi";"Taiaro";"50 - 59 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";1;50;59
"Kaukura";"Kaukura";"0 - 13 ans";"Femme";"Sans emploi";"Non concerné";"Propriétaire du sol et du logement";1;0;13
"Kaukura";"Kaukura";"0 - 13 ans";"Homme";"Sans emploi";"Non concerné";"Propriétaire du sol et du logement";1;0;13
"Kaukura";"Kaukura";"14 - 19 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";1;14;19
"Kaukura";"Kaukura";"14 - 19 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,117647058823529;14;19
"Kaukura";"Kaukura";"14 - 19 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,882352941176471;14;19
"Kaukura";"Kaukura";"20 - 29 ans";"Femme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,211538461538462;20;29
"Kaukura";"Kaukura";"20 - 29 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Célibataire";"Propriétaire du sol et du logement";0,0192307692307692;20;29
"Kaukura";"Kaukura";"20 - 29 ans";"Femme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,134615384615385;20;29
"Kaukura";"Kaukura";"20 - 29 ans";"Femme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,0769230769230769;20;29
"Kaukura";"Kaukura";"20 - 29 ans";"Femme";"Professions intermédiaires";"Célibataire";"Propriétaire du sol et du logement";0,0192307692307692;20;29
"Kaukura";"Kaukura";"20 - 29 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,538461538461538;20;29
"Kaukura";"Kaukura";"20 - 29 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,446808510638298;20;29
"Kaukura";"Kaukura";"20 - 29 ans";"Homme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,25531914893617;20;29
"Kaukura";"Kaukura";"20 - 29 ans";"Homme";"Professions intermédiaires";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";0,0212765957446809;20;29
"Kaukura";"Kaukura";"20 - 29 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,276595744680851;20;29
"Kaukura";"Kaukura";"30 - 39 ans";"Femme";"Agriculteurs exploitants";"Marié(e)";"Logé gratuitement (parents, amis, employeurs)";0,0416666666666667;30;39
"Kaukura";"Kaukura";"30 - 39 ans";"Femme";"Employés";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";0,166666666666667;30;39
"Kaukura";"Kaukura";"30 - 39 ans";"Femme";"Ouvriers";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";0,0416666666666667;30;39
"Kaukura";"Kaukura";"30 - 39 ans";"Femme";"Professions intermédiaires";"Célibataire";"Propriétaire du sol et du logement";0,0416666666666667;30;39
"Kaukura";"Kaukura";"30 - 39 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,708333333333333;30;39
"Kaukura";"Kaukura";"30 - 39 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,4;30;39
"Kaukura";"Kaukura";"30 - 39 ans";"Homme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,08;30;39
"Kaukura";"Kaukura";"30 - 39 ans";"Homme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,16;30;39
"Kaukura";"Kaukura";"30 - 39 ans";"Homme";"Professions intermédiaires";"Célibataire";"Locataire du logement, loué meublé";0,04;30;39
"Kaukura";"Kaukura";"30 - 39 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,32;30;39
"Kaukura";"Kaukura";"40 - 49 ans";"Femme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,21875;40;49
"Kaukura";"Kaukura";"40 - 49 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Locataire du logement, loué vide";0,03125;40;49
"Kaukura";"Kaukura";"40 - 49 ans";"Femme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,125;40;49
"Kaukura";"Kaukura";"40 - 49 ans";"Femme";"Ouvriers";"Marié(e)";"Propriétaire du sol et du logement";0,09375;40;49
"Kaukura";"Kaukura";"40 - 49 ans";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,53125;40;49
"Kaukura";"Kaukura";"40 - 49 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,439024390243902;40;49
"Kaukura";"Kaukura";"40 - 49 ans";"Homme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,0975609756097561;40;49
"Kaukura";"Kaukura";"40 - 49 ans";"Homme";"Ouvriers";"Marié(e)";"Propriétaire du sol et du logement";0,317073170731707;40;49
"Kaukura";"Kaukura";"40 - 49 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,146341463414634;40;49
"Kaukura";"Kaukura";"50 - 59 ans";"Femme";"Agriculteurs exploitants";"Marié(e)";"Propriétaire du sol et du logement";0,0769230769230769;50;59
"Kaukura";"Kaukura";"50 - 59 ans";"Femme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,153846153846154;50;59
"Kaukura";"Kaukura";"50 - 59 ans";"Femme";"Professions intermédiaires";"Célibataire";"Locataire du logement, loué meublé";0,0769230769230769;50;59
"Kaukura";"Kaukura";"50 - 59 ans";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,692307692307692;50;59
"Kaukura";"Kaukura";"50 - 59 ans";"Homme";"Agriculteurs exploitants";"Marié(e)";"Logé gratuitement (parents, amis, employeurs)";0,2;50;59
"Kaukura";"Kaukura";"50 - 59 ans";"Homme";"Employés";"Marié(e)";"Propriétaire du logement et terrain pris en location";0,1;50;59
"Kaukura";"Kaukura";"50 - 59 ans";"Homme";"Ouvriers";"Marié(e)";"Propriétaire du sol et du logement";0,35;50;59
"Kaukura";"Kaukura";"50 - 59 ans";"Homme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,35;50;59
"Kaukura";"Kaukura";"60 ans +";"Femme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Propriétaire du sol et du logement";0,037037037037037;60;150
"Kaukura";"Kaukura";"60 ans +";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,962962962962963;60;150
"Kaukura";"Kaukura";"60 ans +";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,0740740740740741;60;150
"Kaukura";"Kaukura";"60 ans +";"Homme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,037037037037037;60;150
"Kaukura";"Kaukura";"60 ans +";"Homme";"Professions intermédiaires";"Marié(e)";"Propriétaire du sol et du logement";0,037037037037037;60;150
"Kaukura";"Kaukura";"60 ans +";"Homme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,851851851851852;60;150
"Maeva";"Huahine";"0 - 13 ans";"Femme";"Sans emploi";"Non concerné";"Propriétaire du sol et du logement";1;0;13
"Maeva";"Huahine";"0 - 13 ans";"Homme";"Sans emploi";"Non concerné";"Propriétaire du sol et du logement";1;0;13
"Maeva";"Huahine";"14 - 19 ans";"Femme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du logement et terrain pris en location";0,0212765957446809;14;19
"Maeva";"Huahine";"14 - 19 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,978723404255319;14;19
"Maeva";"Huahine";"14 - 19 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,0943396226415094;14;19
"Maeva";"Huahine";"14 - 19 ans";"Homme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,0188679245283019;14;19
"Maeva";"Huahine";"14 - 19 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,886792452830189;14;19
"Maeva";"Huahine";"20 - 29 ans";"Femme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,193548387096774;20;29
"Maeva";"Huahine";"20 - 29 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Célibataire";"Locataire du logement, loué meublé";0,021505376344086;20;29
"Maeva";"Huahine";"20 - 29 ans";"Femme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,10752688172043;20;29
"Maeva";"Huahine";"20 - 29 ans";"Femme";"Ouvriers";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";0,032258064516129;20;29
"Maeva";"Huahine";"20 - 29 ans";"Femme";"Professions intermédiaires";"Célibataire";"Locataire du logement, loué meublé";0,010752688172043;20;29
"Maeva";"Huahine";"20 - 29 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,634408602150538;20;29
"Maeva";"Huahine";"20 - 29 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,241758241758242;20;29
"Maeva";"Huahine";"20 - 29 ans";"Homme";"Employés";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";0,0769230769230769;20;29
"Maeva";"Huahine";"20 - 29 ans";"Homme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,0989010989010989;20;29
"Maeva";"Huahine";"20 - 29 ans";"Homme";"Professions intermédiaires";"Célibataire";"Locataire du logement, loué meublé";0,010989010989011;20;29
"Maeva";"Huahine";"20 - 29 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,571428571428571;20;29
"Maeva";"Huahine";"30 - 39 ans";"Femme";"Agriculteurs exploitants";"Marié(e)";"Propriétaire du sol et du logement";0,140625;30;39
"Maeva";"Huahine";"30 - 39 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Propriétaire du sol et du logement";0,015625;30;39
"Maeva";"Huahine";"30 - 39 ans";"Femme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,046875;30;39
"Maeva";"Huahine";"30 - 39 ans";"Femme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,046875;30;39
"Maeva";"Huahine";"30 - 39 ans";"Femme";"Professions intermédiaires";"Marié(e)";"Locataire du logement, loué meublé";0,015625;30;39
"Maeva";"Huahine";"30 - 39 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,734375;30;39
"Maeva";"Huahine";"30 - 39 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,257142857142857;30;39
"Maeva";"Huahine";"30 - 39 ans";"Homme";"Artisans, commerçants et chefs d'entreprise";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";0,0285714285714286;30;39
"Maeva";"Huahine";"30 - 39 ans";"Homme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,0857142857142857;30;39
"Maeva";"Huahine";"30 - 39 ans";"Homme";"Ouvriers";"Marié(e)";"Propriétaire du sol et du logement";0,114285714285714;30;39
"Maeva";"Huahine";"30 - 39 ans";"Homme";"Professions intermédiaires";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";0,0428571428571429;30;39
"Maeva";"Huahine";"30 - 39 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,471428571428571;30;39
"Maeva";"Huahine";"40 - 49 ans";"Femme";"Agriculteurs exploitants";"Marié(e)";"Propriétaire du sol et du logement";0,235294117647059;40;49
"Maeva";"Huahine";"40 - 49 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Célibataire";"Propriétaire du sol et du logement";0,0294117647058824;40;49
"Maeva";"Huahine";"40 - 49 ans";"Femme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,0882352941176471;40;49
"Maeva";"Huahine";"40 - 49 ans";"Femme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,102941176470588;40;49
"Maeva";"Huahine";"40 - 49 ans";"Femme";"Professions intermédiaires";"Célibataire";"Locataire du logement, loué meublé";0,0294117647058824;40;49
"Maeva";"Huahine";"40 - 49 ans";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,514705882352941;40;49
"Maeva";"Huahine";"40 - 49 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,268292682926829;40;49
"Maeva";"Huahine";"40 - 49 ans";"Homme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Propriétaire du sol et du logement";0,0609756097560976;40;49
"Maeva";"Huahine";"40 - 49 ans";"Homme";"Cadres et professions intellectuelles supérieures";"Marié(e)";"Propriétaire du sol et du logement";0,0121951219512195;40;49
"Maeva";"Huahine";"40 - 49 ans";"Homme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,182926829268293;40;49
"Maeva";"Huahine";"40 - 49 ans";"Homme";"Ouvriers";"Marié(e)";"Propriétaire du sol et du logement";0,109756097560976;40;49
"Maeva";"Huahine";"40 - 49 ans";"Homme";"Professions intermédiaires";"Célibataire";"Locataire du logement, loué meublé";0,0121951219512195;40;49
"Maeva";"Huahine";"40 - 49 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,353658536585366;40;49
