"Comas";"Ile";"Sexe";"TrancheAge";"CS8";"Menages";"Individus";"Depenses";"Ressources";"DMM"
"Mahina";"Tahiti";"Femme";"60 ans +";"Chômeur inactif";87,4696790449219;179,375771140615;380559941,081704;118878539,314425;362563,676576295
"Mahina";"Tahiti";"Homme";"0 - 13 ans";"Moins de 13 ans";;1639,31902699093;83573541,887723;6299989,97215507;
"Mahina";"Tahiti";"Homme";"14 - 19 ans";"Ouvrier";;30,7496950534668;132838,682630977;51659487,6898242;
"Mahina";"Tahiti";"Homme";"14 - 19 ans";"Chômeur inactif";;1047,48362737591;96511199,6861528;2354970,52254902;
"Mahina";"Tahiti";"Homme";"20 - 29 ans";"Agricult. exploitant";30,7496950534668;67,2676472185629;32610619,8564752;41160080,4025279;88376,5399943333
"Mahina";"Tahiti";"Homme";"20 - 29 ans";"Artisan chef d'ent.";;33,9107521984006;0;4069290,26380807;
"Mahina";"Tahiti";"Homme";"20 - 29 ans";"Cadre supérieur";38,1646047756406;76,3292095512812;244483191,059393;286692511,074612;533834,933565284
"Mahina";"Tahiti";"Homme";"20 - 29 ans";"Profess. interméd.";27,4761292209473;147,187774811815;66142101,6472745;337213012,612019;200604,74165107
"Mahina";"Tahiti";"Homme";"20 - 29 ans";"Employé";;174,362464871996;2852999,02085707;215246192,358768;
"Mahina";"Tahiti";"Homme";"20 - 29 ans";"Ouvrier";;314,370504220934;6783839,76093393;315945671,645984;
"Mahina";"Tahiti";"Homme";"20 - 29 ans";"Chômeur inactif";;613,011894795591;30973987,5447976;35883519,2297461;
"Mahina";"Tahiti";"Homme";"30 - 39 ans";"Agricult. exploitant";;27,505227583903;1559646,71650748;8251568,2751709;
"Mahina";"Tahiti";"Homme";"30 - 39 ans";"Artisan chef d'ent.";93,8253655615653;156,165218367713;106331066,503238;118666368,496225;94440,5828377923
"Mahina";"Tahiti";"Homme";"30 - 39 ans";"Cadre supérieur";;25,8829938491211;1419814,39419569;12682666,9860693;
"Mahina";"Tahiti";"Homme";"30 - 39 ans";"Profess. interméd.";61,7422523282374;155,377009423671;258026186,672745;453598245,884957;348257,172550456
"Mahina";"Tahiti";"Homme";"30 - 39 ans";"Employé";;56,2176734819629;1391517,00436124;123424529,231479;
"Mahina";"Tahiti";"Homme";"30 - 39 ans";"Ouvrier";61,8819386591964;94,0356297252771;170853621,507021;135996907,530191;230080,086382941
"Mahina";"Tahiti";"Homme";"30 - 39 ans";"Chômeur inactif";28,138891745815;282,689528011505;66076855,1753861;33842023,976874;195686,61934839
"Mahina";"Tahiti";"Homme";"40 - 49 ans";"Artisan chef d'ent.";172,939725643974;201,713264750103;1050043907,25805;1109764146,47151;505977,782793016
"Mahina";"Tahiti";"Homme";"40 - 49 ans";"Cadre supérieur";154,117844727141;221,939349123942;1697688216,7106;1197041373,86074;917960,008522636
"Mahina";"Tahiti";"Homme";"40 - 49 ans";"Profess. interméd.";225,102481850932;283,612015164165;2157111389,93524;1551731592,34222;798566,417466883
"Mahina";"Tahiti";"Homme";"40 - 49 ans";"Employé";89,681230429465;119,063302424013;269164978,390583;668393877,951453;250112,702049997
"Mahina";"Tahiti";"Homme";"40 - 49 ans";"Ouvrier";105,488840305257;188,098206203918;96881746,6986676;240021412,941758;76533,9619640626
"Mahina";"Tahiti";"Homme";"40 - 49 ans";"Retraité";33,6595313490397;33,6595313490397;134148819,82523;196908258,391882;332121,924183833
"Mahina";"Tahiti";"Homme";"40 - 49 ans";"Chômeur inactif";132,997672823508;254,836018213782;174519667,486539;142549889,482562;109350,075945898
"Mahina";"Tahiti";"Homme";"50 - 59 ans";"Artisan chef d'ent.";91,5261140632229;91,5261140632229;857261406,592248;464832776,278449;780525,331819582
"Mahina";"Tahiti";"Homme";"50 - 59 ans";"Cadre supérieur";185,646657288276;185,646657288276;1452337375,31369;1238981763,13154;651927,249201903
"Mahina";"Tahiti";"Homme";"50 - 59 ans";"Profess. interméd.";56,9524616254075;56,9524616254075;363010117,308356;135490672,98437;531159,536316412
"Mahina";"Tahiti";"Homme";"50 - 59 ans";"Employé";89,8993923517253;89,8993923517253;498050960,454912;434132116,794159;461674,385319462
"Mahina";"Tahiti";"Homme";"50 - 59 ans";"Ouvrier";36,5179521650961;36,5179521650961;68491122,5885212;87643085,1962306;156295,553574298
"Mahina";"Tahiti";"Homme";"50 - 59 ans";"Retraité";88,2771586169434;116,706259224691;292763685,003472;259023384,408141;276367,909123059
"Mahina";"Tahiti";"Homme";"50 - 59 ans";"Chômeur inactif";31,0843262274577;63,9058863345086;88037250,5898531;102718585,924184;236017,261415624
"Mahina";"Tahiti";"Homme";"60 ans +";"Artisan chef d'ent.";31,9982338017786;31,9982338017786;199113797,408845;268785163,93494;518554,135004
"Mahina";"Tahiti";"Homme";"60 ans +";"Cadre supérieur";34,7340785036729;34,7340785036729;153946964,177509;156303353,266528;369346,596602598
"Mahina";"Tahiti";"Homme";"60 ans +";"Profess. interméd.";34,7340785036729;34,7340785036729;175745260,095675;107902665,298486;421644,649065833
"Mahina";"Tahiti";"Homme";"60 ans +";"Retraité";445,906532129073;547,792776881658;1332552186,81994;1377694596,86365;249034,287607576
"Mahina";"Tahiti";"Homme";"60 ans +";"Chômeur inactif";;28,4581989707031;231528,526516161;0;
"Mahu";"Tubuai";"Femme";"0 - 13 ans";"Moins de 13 ans";;59,7280918978294;1735218,2132184;0;
"Mahu";"Tubuai";"Femme";"14 - 19 ans";"Ouvrier";;4,60923097528533;;;
"Mahu";"Tubuai";"Femme";"14 - 19 ans";"Chômeur inactif";;17,1910366591353;426810,22772692;0;
"Mahu";"Tubuai";"Femme";"20 - 29 ans";"Agricult. exploitant";;5,09973776347665;428398,371083093;509973,776347665;
"Mahu";"Tubuai";"Femme";"20 - 29 ans";"Employé";;4,1343590909676;248061,545458056;388629,754550954;
"Mahu";"Tubuai";"Femme";"20 - 29 ans";"Chômeur inactif";4,18524917024245;45,1686241573405;1835408,83764089;3788549,04619204;36545,1924720682
"Mahu";"Tubuai";"Femme";"30 - 39 ans";"Agricult. exploitant";;4,54791762676141;54393,0948160665;495723,021316994;
"Mahu";"Tubuai";"Femme";"30 - 39 ans";"Chômeur inactif";;28,8059308367632;1443392,9408379;6795119,71668212;
"Mahu";"Tubuai";"Femme";"40 - 49 ans";"Artisan chef d'ent.";;5,03842441495274;1107191,7462892;3375744,35801834;
"Mahu";"Tubuai";"Femme";"40 - 49 ans";"Cadre supérieur";;8,74359006625293;1069221,23678902;53274463,4289219;
"Mahu";"Tubuai";"Femme";"40 - 49 ans";"Employé";;15,5196347783734;1802145,849908;27873785,2254211;
"Mahu";"Tubuai";"Femme";"40 - 49 ans";"Ouvrier";;4,60923097528533;0;4424861,73627392;
"Mahu";"Tubuai";"Femme";"40 - 49 ans";"Chômeur inactif";;24,9833501230397;306775,280757967;3260260,05294005;
"Mahu";"Tubuai";"Femme";"50 - 59 ans";"Artisan chef d'ent.";;4,91058608328037;0;2062446,15497776;
"Mahu";"Tubuai";"Femme";"50 - 59 ans";"Employé";4,91058608328037;9,34630028224302;3467573,9980214;14253894,8872489;58845,2162195032
"Mahu";"Tubuai";"Femme";"50 - 59 ans";"Retraité";;4,00652075929524;32925,2665173146;4038572,9253696;
"Mahu";"Tubuai";"Femme";"60 ans +";"Retraité";;4,91058608328037;0;2946351,64996822;
"Mahu";"Tubuai";"Femme";"60 ans +";"Chômeur inactif";;4,1343590909676;496123,090916112;0;
"Mahu";"Tubuai";"Homme";"0 - 13 ans";"Moins de 13 ans";;73,7706881102617;3271482,61755403;3084718,70984911;
"Mahu";"Tubuai";"Homme";"14 - 19 ans";"Agricult. exploitant";;4,91058608328037;;;
"Mahu";"Tubuai";"Homme";"14 - 19 ans";"Chômeur inactif";;36,650360646913;2494308,1565131;0;
"Mahu";"Tubuai";"Homme";"20 - 29 ans";"Agricult. exploitant";;5,09973776347665;;;
"Mahu";"Tubuai";"Homme";"20 - 29 ans";"Employé";4,67575595843378;4,67575595843378;3846697,15923643;4993707,36360728;68557,4909068634
"Mahu";"Tubuai";"Homme";"20 - 29 ans";"Ouvrier";;;0;4946588,08592332;
"Mahu";"Tubuai";"Homme";"20 - 29 ans";"Chômeur inactif";5,03842441495274;35,7150255151806;4473054,51239468;4283779,72132039;73982,3627388987
"Mahu";"Tubuai";"Homme";"30 - 39 ans";"Agricult. exploitant";5,09973776347665;5,09973776347665;6135185,48279308;8812346,85528765;100253,28372
"Mahu";"Tubuai";"Homme";"30 - 39 ans";"Ouvrier";18,7799720861326;29,2507591803042;26827136,9893828;58551663,176132;119041,430885088
"Mahu";"Tubuai";"Homme";"30 - 39 ans";"Chômeur inactif";;5,66719280406549;0;4760441,95541501;
"Mahu";"Tubuai";"Homme";"40 - 49 ans";"Agricult. exploitant";5,03842441495274;10,4395172864244;3405215,1437428;9106988,15161933;56320,767223
"Mahu";"Tubuai";"Homme";"40 - 49 ans";"Artisan chef d'ent.";5,09973776347665;5,09973776347665;5600932,16860663;254986,888173832;91523,2055119814
"Mahu";"Tubuai";"Homme";"40 - 49 ans";"Cadre supérieur";10,1081186376527;10,1081186376527;38608533,1966983;54813104,9508574;318296,399332594
"Mahu";"Tubuai";"Homme";"40 - 49 ans";"Profess. interméd.";5,12058430197478;5,12058430197478;7592385,75309277;18864232,5684751;123559,88602975
"Mahu";"Tubuai";"Homme";"40 - 49 ans";"Employé";4,60923097528533;4,60923097528533;19173901,7985108;35306709,2706856;346657,643855
"Mahu";"Tubuai";"Homme";"40 - 49 ans";"Ouvrier";14,7630280575883;14,7630280575883;15919139,0980772;25461382,0973404;89859,2700403278
"Mahu";"Tubuai";"Homme";"40 - 49 ans";"Chômeur inactif";4,1343590909676;9,80155189503309;42158758,0069037;5440505,09190287;849764,076270988
"Mahu";"Tubuai";"Homme";"50 - 59 ans";"Agricult. exploitant";23,6644999962903;23,6644999962903;18203513,0064951;11573480,8121276;64102,7453546758
"Mahu";"Tubuai";"Homme";"50 - 59 ans";"Artisan chef d'ent.";5,21194119127542;5,21194119127542;384548,181109257;625432,94295305;6148,51177
"Mahu";"Tubuai";"Homme";"50 - 59 ans";"Employé";4,54791762676141;4,54791762676141;6750614,67211736;17538334,8524556;123694,241814367
"Mahu";"Tubuai";"Homme";"50 - 59 ans";"Retraité";5,17668601587416;5,17668601587416;4488774,30957509;3292372,30609597;72259,4580105623
"Mahu";"Tubuai";"Homme";"60 ans +";"Agricult. exploitant";4,00652075929524;4,00652075929524;7509202,57959553;11250310,292101;156187,105777791
"Mahu";"Tubuai";"Homme";"60 ans +";"Retraité";15,5392550499011;19,6736141408687;17762217,7291123;18096555,2958731;95254,554095808
"Makemo";"Makemo";"Femme";"0 - 13 ans";"Moins de 13 ans";;194,623823528685;13220496,3947645;0;
"Makemo";"Makemo";"Femme";"14 - 19 ans";"Agricult. exploitant";;12,6768399001554;500712,252295019;2944688,10896946;
"Makemo";"Makemo";"Femme";"14 - 19 ans";"Chômeur inactif";;100,020190399689;8998633,69054246;4698061,10068793;
"Makemo";"Makemo";"Femme";"20 - 29 ans";"Agricult. exploitant";8,24600435768314;8,24600435768314;4863378,13381736;2143961,13299762;49148,8354325
"Makemo";"Makemo";"Femme";"20 - 29 ans";"Employé";;16,8091207442128;323529,816524284;12345075,2215216;
"Makemo";"Makemo";"Femme";"20 - 29 ans";"Ouvrier";8,91133923404107;8,91133923404107;39096075,6976118;16788963,1169334;365602,321106667
"Makemo";"Makemo";"Femme";"20 - 29 ans";"Chômeur inactif";;80,3319544193912;1720591,1757225;6284293,67524699;
"Makemo";"Makemo";"Femme";"30 - 39 ans";"Agricult. exploitant";;25,6374977951478;1679392,80142008;5650425,48165508;
"Makemo";"Makemo";"Femme";"30 - 39 ans";"Cadre supérieur";16,8402315628776;16,8402315628776;28243363,5199419;54416234,2103355;139761,357667438
"Makemo";"Makemo";"Femme";"30 - 39 ans";"Employé";32,2772014628215;41,2665906454427;41884903,3182453;49296029,8653809;108138,514235015
"Makemo";"Makemo";"Femme";"30 - 39 ans";"Chômeur inactif";7,37271821972358;71,8026778707074;8608996,13247729;24912278,4134869;97306,8986217142
"Makemo";"Makemo";"Femme";"40 - 49 ans";"Agricult. exploitant";16,2944277266529;16,2944277266529;9196170,7505799;6901034,54445817;47031,2658661098
"Makemo";"Makemo";"Femme";"40 - 49 ans";"Cadre supérieur";8,70338797243945;17,0585530973675;11350982,3354475;75660607,1416634;108683,560656609
"Makemo";"Makemo";"Femme";"40 - 49 ans";"Profess. interméd.";;8,88022841537626;1309958,75189277;41452906,2429764;
"Makemo";"Makemo";"Femme";"40 - 49 ans";"Employé";8,88022841537626;40,0761924786366;10438272,1851239;65757948,4152562;97954,2388707958
"Makemo";"Makemo";"Femme";"40 - 49 ans";"Ouvrier";;7,19096554226074;0;8546318,72766604;
"Makemo";"Makemo";"Femme";"40 - 49 ans";"Chômeur inactif";;8,24600435768314;135530,005953302;1385328,73209077;
"Makemo";"Makemo";"Femme";"50 - 59 ans";"Agricult. exploitant";;8,24600435768314;392424,043208194;2803641,48161227;
"Makemo";"Makemo";"Femme";"50 - 59 ans";"Profess. interméd.";8,91133923404107;8,91133923404107;22455360,497169;28070718,5872294;209988,643938333
"Makemo";"Makemo";"Femme";"50 - 59 ans";"Retraité";4,76868811709542;13,4720760895349;11603685,4073352;62671067,4908734;202775,639798725
"Makemo";"Makemo";"Femme";"50 - 59 ans";"Chômeur inactif";;35,5416542072816;2192206,56670757;11858004,2445053;
"Makemo";"Makemo";"Femme";"60 ans +";"Cadre supérieur";8,82837705093492;8,82837705093492;12273649,6361828;12659892,6910407;115854,151952
"Makemo";"Makemo";"Femme";"60 ans +";"Retraité";8,70338797243945;64,3568219369297;6430882,46783311;63907968,1445259;61574,5125939982
"Makemo";"Makemo";"Femme";"60 ans +";"Chômeur inactif";32,2924839702358;39,7121413198747;29553416,0702669;23016700,5986708;76264,9499119425
"Makemo";"Makemo";"Homme";"0 - 13 ans";"Moins de 13 ans";;300,764658147798;25221852,8654434;0;
"Makemo";"Makemo";"Homme";"14 - 19 ans";"Agricult. exploitant";;8,88022841537626;36488,5027280284;7459391,86891606;
"Makemo";"Makemo";"Homme";"14 - 19 ans";"Chômeur inactif";;117,997331353423;9445590,29264375;1059405,24611219;
"Makemo";"Makemo";"Homme";"20 - 29 ans";"Agricult. exploitant";8,45395561928476;16,1437858678549;6042401,93663465;8946881,97985603;59561,8805439335
"Makemo";"Makemo";"Homme";"20 - 29 ans";"Ouvrier";9,25956208155245;14,0282501986479;10063889,6775837;11767061,3177059;90572,0449569432
"Makemo";"Makemo";"Homme";"20 - 29 ans";"Chômeur inactif";;57,7957140216723;2976907,45522564;1059405,24611219;
"Makemo";"Makemo";"Homme";"30 - 39 ans";"Agricult. exploitant";25,2630763634976;97,3310148986102;17782223,4808913;36890403,7120724;58656,8292562365
"Makemo";"Makemo";"Homme";"30 - 39 ans";"Cadre supérieur";16,2529466350998;25,2423358177211;28648650,5668306;54998491,193174;146889,521071834
"Makemo";"Makemo";"Homme";"30 - 39 ans";"Employé";7,48187898696852;24,9252237888745;19571020,8936341;38055386,5232447;217982,462780202
"Makemo";"Makemo";"Homme";"30 - 39 ans";"Chômeur inactif";;75,8519965316586;4249807,42125608;12551267,9031629;
"Makemo";"Makemo";"Homme";"40 - 49 ans";"Agricult. exploitant";15,1717092355387;40,871428668016;20688717,9258477;17543390,645086;113636,492789849
"Makemo";"Makemo";"Homme";"40 - 49 ans";"Artisan chef d'ent.";;7,4196573496389;0;8013229,93761001;
"Makemo";"Makemo";"Homme";"40 - 49 ans";"Cadre supérieur";15,5461306671888;15,5461306671888;42647978,650066;14731169,1271682;228609,825616595
"Makemo";"Makemo";"Homme";"40 - 49 ans";"Employé";32,9943877036208;32,9943877036208;93019887,707343;58980387,7978441;234938,662252992
"Makemo";"Makemo";"Homme";"40 - 49 ans";"Ouvrier";25,4502870793227;25,4502870793227;24490794,134522;14623990,7194565;80191,610603415
"Makemo";"Makemo";"Homme";"40 - 49 ans";"Chômeur inactif";;16,8194910171011;2940606,43770508;21387214,1616986;
"Makemo";"Makemo";"Homme";"50 - 59 ans";"Agricult. exploitant";;8,82837705093492;0;1765675,41018698;
"Makemo";"Makemo";"Homme";"50 - 59 ans";"Artisan chef d'ent.";8,70338797243945;8,70338797243945;33168226,5731788;16971606,5462569;317579,647127177
"Makemo";"Makemo";"Homme";"50 - 59 ans";"Employé";18,4569025257753;18,4569025257753;12774726,7348166;35486080,4606772;57678,1808186962
"Makemo";"Makemo";"Homme";"50 - 59 ans";"Retraité";19,0600157648036;19,0600157648036;44506969,9828823;60910725,675774;194591,348244796
"Makemo";"Makemo";"Homme";"50 - 59 ans";"Chômeur inactif";8,78143792101959;8,78143792101959;16114919,8259475;58782945,4433051;152925,978361833
"Makemo";"Makemo";"Homme";"60 ans +";"Retraité";44,2968935441624;52,2050453272224;42290890,3531406;48782553,9903758;79559,5487807327
"Maroe";"Huahine";"Femme";"0 - 13 ans";"Moins de 13 ans";;35,7592751771513;857988,260673327;0;
"Maroe";"Huahine";"Femme";"14 - 19 ans";"Chômeur inactif";;31,7490536218341;43485,1963825126;0;
"Maroe";"Huahine";"Femme";"20 - 29 ans";"Chômeur inactif";;12,2434127580369;1473211,65515566;2834350,05348554;
"Maroe";"Huahine";"Femme";"30 - 39 ans";"Chômeur inactif";;25,766513288014;381254,238028012;17071354,799624;
"Maroe";"Huahine";"Femme";"50 - 59 ans";"Chômeur inactif";;10,5830178739447;43485,1963825126;0;
"Maroe";"Huahine";"Homme";"0 - 13 ans";"Moins de 13 ans";;64,9953419368379;1113069,40113827;0;
"Maroe";"Huahine";"Homme";"14 - 19 ans";"Chômeur inactif";;10,5830178739447;;;
"Maroe";"Huahine";"Homme";"20 - 29 ans";"Chômeur inactif";;10,5830178739447;;;
"Maroe";"Huahine";"Homme";"30 - 39 ans";"Agricult. exploitant";12,2434127580369;12,2434127580369;28771034,1865875;26445771,5573597;195826,623638233
"Maroe";"Huahine";"Homme";"40 - 49 ans";"Agricult. exploitant";26,5415241948952;26,5415241948952;18663354,2856413;2735620,54227065;58597,973212954
"Maroe";"Huahine";"Homme";"40 - 49 ans";"Chômeur inactif";13,9533955432919;13,9533955432919;4841361,16731808;6488328,92763073;28913,8771055
"Maroe";"Huahine";"Homme";"50 - 59 ans";"Agricult. exploitant";10,5830178739447;10,5830178739447;3906370,9993993;12699621,4487336;30759,7436283333
"Maroe";"Huahine";"Homme";"60 ans +";"Retraité";26,4423483925698;26,4423483925698;14956632,2039477;24306626,2824681;47135,9804542124
"Mataiea";"Tahiti";"Femme";"0 - 13 ans";"Moins de 13 ans";;503,695457230867;39210733,9209058;12644089,4001479;
"Mataiea";"Tahiti";"Femme";"14 - 19 ans";"Agricult. exploitant";;18,3380573171513;226051,028130654;22005668,7805816;
"Mataiea";"Tahiti";"Femme";"14 - 19 ans";"Chômeur inactif";26,113563223853;424,372295058265;62147479,7710709;29895828,2985318;198324,395762989
"Mataiea";"Tahiti";"Femme";"20 - 29 ans";"Ouvrier";;46,022459714821;1277937,6056149;42533029,5269014;
"Mataiea";"Tahiti";"Femme";"20 - 29 ans";"Chômeur inactif";31,2730838927329;336,687516362449;70500471,4408854;35505910,8115887;187862,486056441
"Mataiea";"Tahiti";"Femme";"30 - 39 ans";"Agricult. exploitant";;24,5302917399976;0;2943635,00879971;
"Mataiea";"Tahiti";"Femme";"30 - 39 ans";"Artisan chef d'ent.";26,5128531814043;45,9511939375846;57750316,5963407;4321064,87934696;181516,728889964
"Mataiea";"Tahiti";"Femme";"30 - 39 ans";"Employé";;39,411638853205;3189479,21984092;55708927,3573656;
"Mataiea";"Tahiti";"Femme";"30 - 39 ans";"Chômeur inactif";86,7257787801357;263,679759684352;187482982,50338;93061234,3586521;180149,225467206
"Mataiea";"Tahiti";"Femme";"40 - 49 ans";"Agricult. exploitant";;29,2384411525151;0;7017225,87660362;
"Mataiea";"Tahiti";"Femme";"40 - 49 ans";"Artisan chef d'ent.";26,8565897535571;26,8565897535571;7955097,24091257;13159728,979243;24683,8774453203
"Mataiea";"Tahiti";"Femme";"40 - 49 ans";"Profess. interméd.";;18,1044514914551;6389152,22469676;47433662,9076124;
"Mataiea";"Tahiti";"Femme";"40 - 49 ans";"Employé";;17,5694941506108;446894,837176414;35736351,1023424;
"Mataiea";"Tahiti";"Femme";"40 - 49 ans";"Ouvrier";49,4068961163902;49,4068961163902;106726797,744689;94981088,460254;180013,328323755
"Mataiea";"Tahiti";"Femme";"40 - 49 ans";"Chômeur inactif";101,187019416667;270,914196097784;165807076,358587;107010420,097483;136551,668809603
"Mataiea";"Tahiti";"Femme";"50 - 59 ans";"Artisan chef d'ent.";;17,803099976307;11761420,2452654;17482644,1767335;
"Mataiea";"Tahiti";"Femme";"50 - 59 ans";"Profess. interméd.";24,1310017824463;42,4690590995976;79751465,5642566;158432347,809026;275411,50274675
"Mataiea";"Tahiti";"Femme";"50 - 59 ans";"Employé";;24,5302917399976;0;29436350,0879971;
"Mataiea";"Tahiti";"Femme";"50 - 59 ans";"Ouvrier";27,6516975820723;58,0810644340664;71200818,7186503;167020475,453007;214576,394171705
"Mataiea";"Tahiti";"Femme";"50 - 59 ans";"Retraité";19,8074379607803;39,2130739013632;115406110,498295;127516893,634915;485533,560367596
"Mataiea";"Tahiti";"Femme";"50 - 59 ans";"Chômeur inactif";18,8706785997386;123,034028240563;37393088,1373379;13876243,8397952;165128,70279899
"Mataiea";"Tahiti";"Femme";"60 ans +";"Retraité";131,633394692819;150,504073292558;497655448,147214;444662622,75742;315051,415656179
"Mataiea";"Tahiti";"Femme";"60 ans +";"Chômeur inactif";;45,1658303520728;3429874,38178776;136747044,590375;
"Mataiea";"Tahiti";"Homme";"0 - 13 ans";"Moins de 13 ans";;552,006486018357;21688956,2166004;6672239,35327934;
"Mataiea";"Tahiti";"Homme";"14 - 19 ans";"Ouvrier";;23,4400565515532;0;937602,262062128;
"Mataiea";"Tahiti";"Homme";"14 - 19 ans";"Chômeur inactif";;424,507530430785;28890244,3037498;18883262,3375537;
"Mataiea";"Tahiti";"Homme";"20 - 29 ans";"Agricult. exploitant";;24,5302917399976;0;2943635,00879971;
"Mataiea";"Tahiti";"Homme";"20 - 29 ans";"Artisan chef d'ent.";;50,3541677395883;1951456,72326153;115529761,098053;
"Mataiea";"Tahiti";"Homme";"20 - 29 ans";"Profess. interméd.";;24,8740283121504;7700173,6345491;59697667,949161;
"Mataiea";"Tahiti";"Homme";"20 - 29 ans";"Employé";;26,5128531814043;1524074,11641956;13362478,0034278;
"Mataiea";"Tahiti";"Homme";"20 - 29 ans";"Ouvrier";38,3090193559189;161,556172911432;39591816,5368054;156417471,385743;86123,7927831224
"Mataiea";"Tahiti";"Homme";"20 - 29 ans";"Chômeur inactif";;239,93542354463;9133896,27090841;207865413,794044;
"Mataiea";"Tahiti";"Homme";"30 - 39 ans";"Agricult. exploitant";;51,0917541336255;3238502,78025492;173468223,575891;
"Mataiea";"Tahiti";"Homme";"30 - 39 ans";"Artisan chef d'ent.";50,1532667294895;69,9607046902698;179651523,160443;131262294,55827;298504,190048452
"Mataiea";"Tahiti";"Homme";"30 - 39 ans";"Employé";19,6719465818765;19,6719465818765;12173717,3272156;8826802,43128799;51569,7030648334
"Mataiea";"Tahiti";"Homme";"30 - 39 ans";"Ouvrier";18,1371563070525;48,2193145003064;23252299,4682188;83636139,4902599;106835,470210846
"Mataiea";"Tahiti";"Homme";"30 - 39 ans";"Chômeur inactif";23,0893758062256;134,692654985099;31710035,0470819;40391463,8002226;114446,702360731
"Mataiea";"Tahiti";"Homme";"40 - 49 ans";"Agricult. exploitant";27,8009973053306;79,28856930992;15129217,3003511;43733916,5627977;45349,7439144333
"Mataiea";"Tahiti";"Homme";"40 - 49 ans";"Artisan chef d'ent.";20,0060029126221;20,0060029126221;9641248,71326528;21606483,1456319;40159,8158453334
"Mataiea";"Tahiti";"Homme";"40 - 49 ans";"Cadre supérieur";18,1044514914551;18,1044514914551;231866808,024463;140309499,058777;1067264,25880167
"Mataiea";"Tahiti";"Homme";"40 - 49 ans";"Profess. interméd.";18,3380573171513;38,1454952779316;163915264,504399;139191111,168256;744877,450164307
"Mataiea";"Tahiti";"Homme";"40 - 49 ans";"Employé";30,4293668519941;30,4293668519941;78758565,7092956;77594885,4725849;215686,834400167
"Mataiea";"Tahiti";"Homme";"40 - 49 ans";"Ouvrier";53,0121700252374;101,656247118335;145281908,82647;211699654,42064;228378,233333507
"Mataiea";"Tahiti";"Homme";"40 - 49 ans";"Chômeur inactif";;79,3397545863858;1925503,11374553;50397475,6996085;
"Mataiea";"Tahiti";"Homme";"50 - 59 ans";"Artisan chef d'ent.";36,9751300911937;63,487983272598;356563008,367757;142234477,304166;803609,992915839
"Mataiea";"Tahiti";"Homme";"50 - 59 ans";"Profess. interméd.";17,803099976307;48,3331573393358;66946586,1325703;275467457,007669;313365,772541791
"Mataiea";"Tahiti";"Homme";"50 - 59 ans";"Employé";70,3774350827533;70,3774350827533;228574682,776799;188220980,898756;270653,373613325
"Mataiea";"Tahiti";"Homme";"50 - 59 ans";"Ouvrier";42,8783973077335;42,8783973077335;109548663,422493;89495698,416796;212905,702134562
"Mataiea";"Tahiti";"Homme";"50 - 59 ans";"Retraité";54,9561865054043;71,4581020325835;151875088,57354;104146953,455934;230297,227408306
"Mataiea";"Tahiti";"Homme";"50 - 59 ans";"Chômeur inactif";;31,2730838927329;0;30397437,5437364;
"Mataiea";"Tahiti";"Homme";"60 ans +";"Agricult. exploitant";29,2384411525151;29,2384411525151;17243497,2060921;13683590,4593771;49146,1939784045
"Mataiea";"Tahiti";"Homme";"60 ans +";"Artisan chef d'ent.";18,8706785997386;18,8706785997386;77984152,1901393;59442637,5891766;344379,737847281
"Mataiea";"Tahiti";"Homme";"60 ans +";"Retraité";61,9013517049482;100,579468265467;481966587,627493;188198737,761525;648836,918678797
"Mataiea";"Tahiti";"Homme";"60 ans +";"Chômeur inactif";19,4383407561803;62,4400211383652;2892034,16497008;60389445,840819;12398,3240186905
"Mataura";"Tubuai";"Femme";"0 - 13 ans";"Moins de 13 ans";;119,353483936881;3947413,59895297;72457,3561848795;
"Mataura";"Tubuai";"Femme";"14 - 19 ans";"Ouvrier";;4,26219742263997;0;34097,5793811198;
"Mataura";"Tubuai";"Femme";"14 - 19 ans";"Chômeur inactif";;59,0916593401512;4694439,63864857;0;
"Mataura";"Tubuai";"Femme";"20 - 29 ans";"Artisan chef d'ent.";;5,29410107829746;0;5396978,74578574;
"Mataura";"Tubuai";"Femme";"20 - 29 ans";"Cadre supérieur";4,05741083857009;8,11482167714018;27683795,1137942;27387523,1603481;568584,996180111
"Mataura";"Tubuai";"Femme";"20 - 29 ans";"Profess. interméd.";;4,73706930695769;447019,114087636;3410689,90100954;
"Mataura";"Tubuai";"Femme";"20 - 29 ans";"Employé";;12,6078638569727;4861875,0917798;8212058,88444435;
"Mataura";"Tubuai";"Femme";"20 - 29 ans";"Ouvrier";;4,91058608328037;33898,0344343447;553236,449314533;
"Mataura";"Tubuai";"Femme";"20 - 29 ans";"Chômeur inactif";;77,2480746717956;3794115,72871559;6174956,23419887;
"Mataura";"Tubuai";"Femme";"30 - 39 ans";"Agricult. exploitant";;4,69139086230738;771069,482767567;2955576,24325365;
"Mataura";"Tubuai";"Femme";"30 - 39 ans";"Artisan chef d'ent.";;3,95041904539586;79008,3809079172;3247244,4553154;
"Mataura";"Tubuai";"Femme";"30 - 39 ans";"Ouvrier";;8,25308327806161;135085,957673277;4008838,0973027;
"Mataura";"Tubuai";"Femme";"30 - 39 ans";"Chômeur inactif";;19,8198464770982;376741,907799953;5879717,13271908;
